imdb_top_words.genre,imdb_top_words.word,imdb_top_words.count,imdb_top_words.sentiment
Musical,lot,342,2.152046783625731
Musical,thought,339,1.943952802359882
Musical,big,336,1.8244047619047619
Musical,find,327,1.9663608562691133
Musical,world,314,2.4140127388535033
Musical,part,313,1.9488817891373804
Musical,loved,312,3.560897435897436
Musical,high,310,1.1548387096774198
Musical,man,309,2.2103559870550162
Musical,watching,309,2.0194174757281553
Musical,fun,307,2.543973941368078
Musical,dance,305,2.2885245901639344
Musical,play,304,2.141447368421052
Musical,muppets,297,1.9259259259259256
Musical,version,292,1.897260273972603
Musical,thing,289,1.2076124567474045
Musical,school,288,1.1180555555555554
Musical,broadway,288,2.2430555555555554
Musical,actors,278,1.8776978417266186
Musical,classic,277,2.906137184115524
Mystery,good,8426,0.8796582008070262
Mystery,story,6536,0.9261015911872708
Mystery,time,5872,0.8550749318801092
Mystery,people,4845,0.7973168214654285
Mystery,great,4621,1.8147587102358793
Mystery,plot,4249,0.3459637561779241
Mystery,end,3931,0.7865683032307302
Mystery,horror,3784,0.9994714587737841
Mystery,character,3655,1.0281805745554031
Mystery,make,3590,0.3626740947075211
Mystery,bad,3473,-0.43910164123236406
Mystery,made,3472,0.6241359447004609
Mystery,characters,3383,0.7177061779485667
Mystery,watch,3224,0.8619727047146402
Mystery,thought,2786,0.9188801148600145
Mystery,acting,2662,0.6175807663410966
Mystery,scene,2608,0.893021472392638
Mystery,book,2541,0.37937819756001545
Mystery,watching,2520,0.6087301587301583
Mystery,back,2510,0.9298804780876493
Mystery,ending,2427,0.791100123609394
Mystery,things,2418,0.8469809760132341
Mystery,lot,2360,1.288135593220339
Mystery,life,2327,1.2389342501074347
Mystery,scenes,2288,0.7854020979020975
Mystery,action,2256,1.5323581560283692
Mystery,love,2249,1.850155624722099
Mystery,find,2220,1.192342342342342
Mystery,thing,2212,0.40867992766726946
Mystery,part,2203,0.9042215161143892
Mystery,director,2177,0.7960496095544327
Mystery,man,2142,1.4145658263305325
Mystery,real,2116,1.1616257088846877
Mystery,original,2023,0.85121107266436
Mystery,years,1996,1.3071142284569142
Mystery,pretty,1962,0.7008154943934759
Mystery,makes,1875,1.0255999999999998
Mystery,thriller,1870,1.4941176470588236
Mystery,read,1821,0.39978034047226796
Mystery,series,1817,1.0836543753439738
Mystery,interesting,1779,0.6408094435075888
Mystery,long,1755,0.8267806267806268
Mystery,work,1722,1.319396051103368
Mystery,big,1720,0.597674418604651
Mystery,give,1713,0.6252189141856395
Mystery,minutes,1699,-0.3643319599764565
Mystery,fact,1680,0.7130952380952378
Mystery,bit,1657,1.3138201569100785
Mystery,cast,1652,1.2814769975786922
Mystery,killer,1652,0.9170702179176757
News,moore,52,2.134615384615385
News,capitalism,37,2.0810810810810807
News,michael,31,2.32258064516129
News,people,30,0.43333333333333357
News,system,18,1.833333333333333
News,moores,16,2.3125
News,good,15,1.5333333333333332
News,life,15,2.0666666666666664
News,money,14,1.1428571428571432
News,work,13,1.1538461538461542
News,time,12,0.33333333333333304
News,give,11,1.1818181818181817
News,government,11,1.9090909090909092
News,story,11,1.0909090909090908
News,americans,11,2.8181818181818183
News,love,11,1.7272727272727275
News,world,11,1.1818181818181817
News,american,10,3.0999999999999996
News,back,10,0.5
News,home,10,1.4000000000000004
News,interesting,9,1.7777777777777777
News,made,9,0.33333333333333304
News,thing,8,3.125
News,economic,8,1.125
News,documentary,8,1.75
News,greed,8,3.375
News,america,8,2.625
News,country,7,2.8571428571428568
News,banks,7,3.7142857142857135
News,market,7,3.571428571428571
News,make,7,1.1428571428571432
News,family,7,1.4285714285714288
News,states,6,2.0
News,obama,6,1.166666666666667
News,wall,6,3.5
News,truth,6,3.333333333333334
News,companies,6,3.666666666666666
News,living,6,-0.16666666666666696
News,view,6,-1.3333333333333335
News,mr,6,2.166666666666667
News,financial,5,0.7999999999999998
News,matter,5,3.8000000000000007
News,great,5,0.20000000000000018
News,lot,5,1.7999999999999998
News,things,5,4.199999999999999
News,fan,5,3.5999999999999996
News,top,5,3.0
News,street,5,3.1999999999999993
News,working,5,2.4000000000000004
News,points,5,1.2000000000000002
Reality-tv,love,6,-3.5
Reality-tv,show,5,-4.0
Reality-tv,seasons,4,-3.25
Reality-tv,bachelor,4,-1.75
Reality-tv,real,4,-4.0
Reality-tv,life,3,-4.0
Reality-tv,girls,3,-4.0
Reality-tv,guy,3,-4.0
Reality-tv,season,3,-3.0
Reality-tv,hot,3,-4.0
Reality-tv,people,2,-4.0
Reality-tv,breaking,2,-4.0
Reality-tv,watch,2,-2.5
Reality-tv,find,2,-2.5
Reality-tv,weeks,2,-4.0
Reality-tv,beautiful,2,-4.0
Reality-tv,times,2,-4.0
Reality-tv,mention,2,-4.0
Reality-tv,house,2,-4.0
Reality-tv,sex,2,-4.0
Reality-tv,basically,2,-4.0
Reality-tv,bunch,1,-4.0
Reality-tv,past,1,-4.0
Reality-tv,wings,1,-1.0
Reality-tv,week,1,-4.0
Reality-tv,watched,1,-1.0
Reality-tv,vibe,1,-4.0
Reality-tv,unstable,1,-4.0
Reality-tv,understand,1,-4.0
Reality-tv,tv,1,-4.0
Reality-tv,true,1,-4.0
Reality-tv,tells,1,-4.0
Reality-tv,sitting,1,-1.0
Reality-tv,single,1,-4.0
Reality-tv,simultaneously,1,-4.0
Reality-tv,bachelorette,1,-4.0
Reality-tv,potential,1,-4.0
Reality-tv,borderline,1,-4.0
Reality-tv,couple,1,-4.0
Reality-tv,drain,1,-4.0
Reality-tv,dump,1,-4.0
Reality-tv,eliminate,1,-4.0
Reality-tv,ends,1,-4.0
Reality-tv,shallowest,1,-4.0
Reality-tv,entertainment,1,-4.0
Reality-tv,finished,1,-4.0
Reality-tv,girl,1,-4.0
Reality-tv,girlfriend,1,-4.0
Reality-tv,heteronormative,1,-4.0
Reality-tv,honestly,1,-4.0
Romance,love,11701,2.065806341338347
Romance,good,11208,1.3493932905067805
Romance,story,10539,1.6132460385235792
Romance,time,9418,1.5306859205776178
Romance,life,7355,2.093677770224337
Romance,great,7305,2.3107460643394937
Romance,people,6770,1.4468242245199407
Romance,character,5903,1.2032864645095716
Romance,characters,5485,1.2747493163172292
Romance,make,5338,1.050018733608093
Romance,end,5158,1.2774331136099262
Romance,made,4998,1.197879151660664
Romance,watch,4698,1.4553001277139206
Romance,comedy,4387,1.358559379986323
Romance,man,4127,1.5992246183668524
Romance,bad,4065,-0.0642066420664209
Romance,funny,3875,1.1760000000000002
Romance,plot,3772,0.5930540827147404
Romance,book,3767,1.1489248739049644
Romance,back,3679,1.5107366132101117
Romance,years,3639,1.7815333882934876
Romance,thought,3590,1.339554317548746
Romance,scene,3571,1.2413889666760012
Romance,watching,3391,1.0153347095252139
Romance,acting,3360,1.1154761904761905
Romance,girl,3325,1.0610526315789475
Romance,romantic,3313,1.5882885602173253
Romance,real,3247,1.6131813982137357
Romance,scenes,3162,1.2767235926628713
Romance,lot,3156,1.6153358681875796
Romance,find,3112,1.4437660668380463
Romance,things,3024,1.4699074074074074
Romance,thing,3013,0.7952207102555588
Romance,makes,2985,1.7705192629815745
Romance,cast,2945,1.651273344651952
Romance,feel,2848,1.7183988764044944
Romance,part,2783,1.4775422206252244
Romance,work,2778,1.4182865370770337
Romance,woman,2751,1.2620865139949107
Romance,world,2739,1.9357429718875503
Romance,young,2737,1.7815126050420167
Romance,family,2646,1.624716553287982
Romance,big,2631,1.2048650703154697
Romance,actors,2629,1.2514263978699125
Romance,director,2594,1.2594448727833463
Romance,guy,2544,0.5911949685534594
Romance,job,2465,1.8888438133874237
Romance,long,2460,1.1796747967479675
Romance,pretty,2452,0.9567699836867867
Romance,ending,2449,1.3826051449571253
Sci-fi,good,11515,0.9565783760312634
Sci-fi,time,9771,1.0443148091290553
Sci-fi,story,8492,0.9320536975977394
Sci-fi,great,7089,1.9936521371138385
Sci-fi,people,7041,0.7602613265161198
Sci-fi,action,5735,1.4669572798605053
Sci-fi,characters,5662,0.700812433768986
Sci-fi,bad,5543,-0.5601659751037342
Sci-fi,plot,5341,0.14604006740310815
Sci-fi,make,5115,0.29794721407624625
Sci-fi,made,5047,0.6568258371309685
Sci-fi,end,4668,0.8161953727506424
Sci-fi,character,4645,0.861356297093649
Sci-fi,back,4612,1.2426279271465743
Sci-fi,watch,4259,0.778821319558582
Sci-fi,world,4135,1.478597339782346
Sci-fi,love,4049,1.6436157075821187
Sci-fi,man,3614,1.255118981737687
Sci-fi,thought,3599,0.8505140316754654
Sci-fi,effects,3571,0.8910669280313641
Sci-fi,lot,3522,1.3867120954003411
Sci-fi,alien,3359,0.7210479309318245
Sci-fi,scenes,3344,0.8785885167464116
Sci-fi,original,3327,1.121430718364893
Sci-fi,thing,3314,0.4242607121303559
Sci-fi,watching,3293,0.43364713027634405
Sci-fi,years,3244,1.2675709001233049
Sci-fi,acting,3168,0.37941919191919204
Sci-fi,life,3092,1.3489650711513583
Sci-fi,things,3075,0.9469918699186994
Sci-fi,scene,3028,0.8048216644649937
Sci-fi,part,3025,1.1080991735537191
Sci-fi,book,2976,0.582997311827957
Sci-fi,series,2921,1.061280383430332
Sci-fi,pretty,2912,0.8207417582417582
Sci-fi,star,2830,1.373144876325088
Sci-fi,special,2791,0.8968111787889645
Sci-fi,big,2778,0.8084953203743703
Sci-fi,find,2717,1.1317629738682369
Sci-fi,show,2578,1.2928626842513573
Sci-fi,makes,2534,1.1440410418310973
Sci-fi,real,2491,1.1196306704134882
Sci-fi,give,2410,0.5767634854771782
Sci-fi,bit,2371,1.4023618726275835
Sci-fi,human,2363,1.3279729157850193
Sci-fi,scifi,2351,1.1680136112292638
Sci-fi,aliens,2349,0.53980417198808
Sci-fi,future,2330,1.8982832618025753
Sci-fi,director,2295,0.7215686274509805
Sci-fi,fan,2258,0.7936226749335695
Short,short,4,1.0
Short,documentaries,4,3.0
Short,bad,3,-3.333333333333333
Short,work,3,-2.0
Short,made,3,-2.6666666666666665
Short,creature,3,-4.0
Short,video,2,3.0
Short,underwater,2,3.0
Short,dance,2,3.0
Short,good,2,3.0
Short,give,2,-4.0
Short,great,2,3.0
Short,nature,2,-0.5
Short,gedeck,2,3.0
Short,scientific,2,3.0
Short,year,2,1.0
Short,development,2,-3.5
Short,room,2,-4.0
Short,neutral,2,1.0
Short,watch,2,1.0
Short,time,2,-3.5
Short,dolphins,2,3.0
Short,narrator,2,3.0
Short,pretty,2,-1.0
Short,quickly,2,-1.0
Short,plane,2,-4.0
Short,reading,2,-4.0
Short,minute,2,-0.5
Short,feature,2,-2.5
Short,considered,2,-4.0
Short,read,2,0.0
Short,career,2,3.0
Short,whales,2,3.0
Short,scifi,2,-2.0
Short,vessel,2,-2.5
Short,favorite,2,1.0
Short,thing,2,-0.5
Short,mistake,2,-4.0
Short,informative,2,-0.5
Short,anniversary,2,1.0
Short,form,2,-2.5
Short,information,1,3.0
Short,claustrophobic,1,-1.0
Short,fish,1,3.0
Short,final,1,3.0
Short,audio,1,3.0
Short,airplane,1,-1.0
Short,length,1,-4.0
Short,flight,1,-4.0
Short,leaving,1,3.0
Sport,good,1670,2.0592814371257484
Sport,story,1641,2.4515539305301646
Sport,great,1356,3.0390855457227133
Sport,time,1100,2.248181818181818
Sport,rocky,1096,3.2217153284671536
Sport,life,1023,2.734115347018573
Sport,team,887,2.5727170236753096
Sport,people,883,2.194790486976218
Sport,make,841,2.18192627824019
Sport,love,747,2.601070950468541
Sport,character,717,2.2859135285913528
Sport,made,717,2.0306834030683403
Sport,football,668,2.2844311377245505
Sport,watch,641,2.5273010920436816
Sport,boxing,620,2.217741935483871
Sport,back,615,2.3414634146341466
Sport,sports,590,2.516949152542373
Sport,fight,577,2.5996533795493937
Sport,end,569,2.15817223198594
Sport,man,566,2.639575971731449
Sport,real,550,2.578181818181818
Sport,family,547,2.9177330895795244
Sport,world,531,2.2956685499058382
Sport,characters,530,2.228301886792453
Sport,years,500,2.4240000000000004
Sport,scenes,498,2.1325301204819276
Sport,bad,496,0.5625
Sport,big,493,2.0791075050709935
Sport,lot,491,2.4073319755600817
Sport,game,488,2.1516393442622954
Sport,watching,482,2.153526970954357
Sport,true,477,2.6792452830188678
Sport,funny,472,1.3644067796610173
Sport,coach,465,2.580645161290323
Sport,acting,443,2.2776523702031604
Sport,makes,421,2.479809976247031
Sport,thought,411,2.231143552311435
Sport,feel,411,2.6180048661800486
Sport,baseball,402,2.3159203980099505
Sport,scene,398,1.9698492462311554
Sport,part,390,2.2897435897435896
Sport,performance,383,3.002610966057441
Sport,played,377,2.8567639257294433
Sport,thing,376,2.037234042553192
Sport,fan,371,2.3584905660377355
Sport,comedy,369,1.663956639566396
Sport,plays,369,1.9810298102981028
Sport,cast,360,2.002777777777778
Sport,plot,354,1.581920903954802
Sport,give,353,1.9830028328611897
Thriller,good,22961,0.9385915247593744
Thriller,story,15898,1.000566108944521
Thriller,time,15645,0.7984659635666347
Thriller,great,12967,1.9418523945399864
Thriller,people,12695,0.821110673493501
Thriller,action,12201,1.4316039668879599
Thriller,bad,11265,-0.3881935197514421
Thriller,plot,10544,0.27778831562974204
Thriller,character,10076,0.9495831679237794
Thriller,make,9526,0.37224438379172753
Thriller,made,9334,0.6417398757231627
Thriller,end,9302,0.7855299935497744
Thriller,characters,8711,0.7373435885661808
Thriller,watch,8270,0.7697702539298668
Thriller,back,7151,0.9674171444553208
Thriller,acting,7014,0.5728542914171655
Thriller,scene,6902,0.9390031874818892
Thriller,scenes,6780,0.8948377581120948
Thriller,thought,6578,0.9318941927637576
Thriller,man,6431,1.3769242730524027
Thriller,watching,6295,0.4370135027799842
Thriller,lot,6189,1.2804976571336244
Thriller,life,6171,1.263976665046184
Thriller,love,5961,1.5483979198121123
Thriller,part,5753,1.0549278637232744
Thriller,thing,5751,0.4161015475569467
Thriller,horror,5666,0.8503353335686548
Thriller,things,5567,0.8958146218789294
Thriller,director,5546,0.8317706455102778
Thriller,pretty,5525,0.8200904977375565
Thriller,real,5483,1.164508480758709
Thriller,years,5364,1.213832960477256
Thriller,find,5248,1.0485899390243905
Thriller,world,5054,1.344281757024139
Thriller,makes,5040,1.179960317460317
Thriller,original,5019,0.8425981271169558
Thriller,ending,4979,0.8746736292428201
Thriller,bond,4967,1.3660157036440506
Thriller,guy,4910,0.2674134419551937
Thriller,big,4727,0.6881743177491009
Thriller,cast,4612,1.3042064180398958
Thriller,work,4532,1.071050308914387
Thriller,bit,4435,1.2910935738444191
Thriller,give,4406,0.6291420789832047
Thriller,fact,4346,0.6939714680165672
Thriller,actors,4336,0.6711254612546123
Thriller,book,4323,0.7281980106407584
Thriller,point,4249,0.507884208048953
Thriller,long,4149,0.7001687153530973
Thriller,interesting,4140,0.7903381642512075
War,war,4264,2.284005628517824
War,story,2647,1.7725727238383078
War,good,2267,1.3268636965152183
War,time,2017,1.9251363411006448
War,people,1772,1.7968397291196387
War,great,1686,2.3173190984578884
War,made,1233,1.871046228710462
War,love,1167,2.0137103684661524
War,make,1129,1.3286093888396815
War,world,1103,2.374433363553944
War,scenes,1103,1.611060743427017
War,life,1053,2.4254510921177586
War,character,1030,1.8242718446601938
War,end,1028,1.8258754863813227
War,action,971,1.7826982492276002
War,characters,960,1.6760416666666664
War,soldiers,934,1.6370449678800858
War,scene,929,1.6587728740581271
War,history,894,1.422818791946309
War,watch,881,1.7673098751418843
War,real,872,1.794724770642202
War,back,865,1.7734104046242773
War,american,851,1.502937720329025
War,man,841,1.9785969084423307
War,bad,820,-0.0670731707317076
War,battle,817,1.7099143206854341
War,years,799,1.9599499374217775
War,director,778,1.6375321336760926
War,acting,775,1.2800000000000002
War,men,745,2.108724832214765
War,true,706,2.0169971671388103
War,watching,688,1.3677325581395348
War,book,680,1.7720588235294121
War,part,676,1.9215976331360949
War,lot,671,1.9061102831594638
War,thought,642,1.4735202492211839
War,long,639,1.7809076682316123
War,fact,632,1.6408227848101262
War,feel,626,1.8578274760383389
War,plot,626,0.9025559105431311
War,based,613,2.1158238172920063
War,point,604,1.4850993377483448
War,german,604,1.2996688741721858
War,actors,602,1.5681063122923584
War,makes,594,2.2845117845117846
War,thing,581,1.3580034423407916
War,things,580,1.75
War,army,558,1.7383512544802864
War,cast,552,2.1775362318840576
War,find,551,1.473684210526316
Western,western,1251,2.5843325339728214
Western,good,1202,1.6006655574043265
Western,time,909,1.918591859185919
Western,story,892,1.626681614349776
Western,great,798,2.7142857142857144
Western,bad,601,0.7986688851913479
Western,made,572,1.8024475524475525
Western,character,565,1.5203539823008851
Western,man,564,2.2234042553191493
Western,back,496,1.903225806451613
Western,town,489,2.674846625766871
Western,west,485,2.047422680412371
Western,people,469,1.3454157782515992
Western,westerns,446,2.4260089686098656
Western,characters,435,1.714942528735632
Western,john,433,2.3418013856812934
Western,make,412,1.4538834951456314
Western,love,395,2.4835443037974683
Western,watch,395,1.4227848101265819
Western,end,389,1.7172236503856038
Western,action,361,1.9612188365650969
Western,scene,345,1.8608695652173912
Western,long,340,1.4500000000000002
Western,life,339,1.9734513274336285
Western,eastwood,325,2.5415384615384617
Western,acting,316,1.2183544303797467
Western,director,315,1.6571428571428575
Western,men,303,1.9570957095709574
Western,scenes,300,1.7333333333333334
Western,plot,294,0.8945578231292517
Western,lot,287,1.8153310104529616
Western,cast,286,1.674825174825175
Western,clint,286,2.895104895104895
Western,years,285,2.249122807017544
Western,part,273,1.6373626373626378
Western,shot,269,1.5427509293680295
Western,high,266,2.3045112781954886
Western,actors,264,1.2348484848484844
Western,watching,263,0.996197718631179
Western,horse,261,1.1839080459770113
Western,thought,258,1.5891472868217056
Western,wild,255,1.9843137254901961
Western,thing,254,1.3858267716535435
Western,find,253,1.766798418972332
Western,real,251,2.294820717131474
Western,guy,245,0.7999999999999998
Western,makes,239,2.3179916317991633
Western,james,239,2.2133891213389125
Western,american,235,2.1021276595744682
Western,pretty,231,1.1341991341991342
